"","sub","item","cond","seq","Bnd_loc","tCross","tStarted","tCompleted","tChange","tActualChange","nextFlag","tNextFlag","tChangetoFixOnset","tChangetoFixOnset_VD"
"3925",44,28,3,55,618,7370658,7370661,7370666,5,8,"SFIX",7370697,-31,-23
"3926",44,80,1,56,618,7421824,7421827,7421828,1,4,"SFIX",7422056,-228,-220
"3927",44,55,3,57,618,7435129,7435135,7435136,1,7,"SFIX",7435365,-229,-221
"3928",44,33,2,58,618,7471094,7471098,7471100,2,6,"SFIX",7471427,-327,-319
"3929",44,29,1,59,618,7481644,7481649,7481652,3,8,"SFIX",7481873,-221,-213
"3930",44,32,1,60,618,7658992,7658998,7658999,1,7,"SFIX",7659054,-55,-47
"3931",44,35,1,61,618,7733995,7733998,7734004,6,9,"SFIX",7737484,-3480,-3472
"3932",44,5,1,62,618,7747333,7747337,7747338,1,5,"SFIX",7747780,-442,-434
"3933",44,50,1,63,618,7761770,7761770,7761772,2,2,"SFIX",7762027,-255,-247
"3934",44,76,3,64,618,7787476,7787491,7787493,2,17,"SFIX",7787670,-177,-169
"3935",44,40,3,65,618,7853213,7853219,7853225,6,12,"SFIX",7853313,-88,-80
"3936",44,23,1,66,618,7879082,7879091,7879095,4,13,"SFIX",7879164,-69,-61
"3937",44,3,2,67,618,7890239,7890278,7890285,7,46,"SFIX",7890341,-56,-48
"3938",44,67,3,68,618,7953690,7953705,7953709,4,19,"SFIX",7953890,-181,-173
"3939",44,89,1,69,618,7980464,7980471,7980478,7,14,"SFIX",7980558,-80,-72
"3940",44,66,2,70,618,7998382,7998390,7998391,1,9,"SFIX",7998473,-82,-74
"3941",44,48,2,71,618,8050612,8050615,8050619,4,7,"SFIX",8050641,-22,-14
"3942",44,39,2,72,618,8117587,8117596,8117597,1,10,"SFIX",8117761,-164,-156
"3943",44,83,1,73,618,8135740,8135748,8135749,1,9,"SFIX",8135910,-161,-153
"3944",44,74,1,74,618,8186477,8186484,8186486,2,9,"SFIX",8186682,-196,-188
"3945",44,17,1,75,618,8256162,8256165,8256166,1,4,"SFIX",8256191,-25,-17
"3946",44,79,3,76,618,8270863,8270873,8270877,4,14,"SFIX",8271048,-171,-163
"3947",44,69,2,77,618,8282273,8282284,8282285,1,12,"SFIX",8282448,-163,-155
"3948",44,85,3,78,618,8303980,8303987,8303988,1,8,"SFIX",8304186,-198,-190
"3949",44,49,3,79,618,8362358,8362367,8362368,1,10,"SFIX",8362531,-163,-155
"3950",44,81,2,80,618,8376991,8376999,8377000,1,9,"SFIX",8377159,-159,-151
"3951",44,37,3,81,618,8407398,8407407,8407408,1,10,"SFIX",8407610,-202,-194
"3952",44,24,2,82,618,8444187,8444194,8444195,1,8,"SFIX",8444414,-219,-211
"3953",44,75,2,83,618,8457726,8457734,8457739,5,13,"SFIX",8457929,-190,-182
"3954",44,73,3,84,618,8503550,8503557,8503559,2,9,"SFIX",8503739,-180,-172
"3955",44,82,3,85,618,8525228,8525235,8525238,3,10,"SFIX",8525390,-152,-144
"3956",44,84,2,86,618,8549043,8549051,8549053,2,10,"SFIX",8549229,-176,-168
"3957",44,34,3,87,618,8644110,8644113,8644115,2,5,"SFIX",8644154,-39,-31
"3958",44,61,3,88,618,8653470,8653481,8653483,2,13,"SFIX",8653659,-176,-168
"3959",44,8,1,89,618,8676292,8676304,8676306,2,14,"SFIX",8676469,-163,-155
"3960",44,9,2,90,618,8696746,8696760,8696761,1,15,"SFIX",8696952,-191,-183
"3961",45,85,1,1,618,344823,344838,344839,1,16,"SFIX",344893,-54,-46
"3962",45,45,3,2,618,357833,357836,357837,1,4,"SFIX",357876,-39,-31
"3963",45,32,2,3,618,392120,392128,392129,1,9,"SFIX",392263,-134,-126
"3964",45,55,1,4,618,411016,411023,411024,1,8,"SFIX",411190,-166,-158
"3965",45,67,1,5,618,424387,424393,424395,2,8,"SFIX",424553,-158,-150
"3966",45,39,3,6,618,463207,463210,463214,4,7,"SFIX",463232,-18,-10
"3967",45,62,2,7,618,478895,478900,478901,1,6,"SFIX",478950,-49,-41
"3968",45,88,1,8,618,511116,511119,511121,2,5,"SFIX",511140,-19,-11
"3969",45,30,3,9,618,539123,539134,539135,1,12,"SFIX",539342,-207,-199
"3970",45,40,1,10,618,581490,581493,581494,1,4,"SFIX",581524,-30,-22
"3971",45,46,1,11,618,601447,601450,601455,5,8,"SFIX",601464,-9,-1
"3972",45,16,1,12,618,615336,615339,615345,6,9,"SFIX",615354,-9,-1
"3973",45,5,2,13,618,637923,637939,637941,2,18,"SFIX",637993,-52,-44
"3974",45,53,2,14,618,652078,652079,652081,2,3,"SFIX",652099,-18,-10
"3975",45,47,2,15,618,662146,662153,662157,4,11,"SFIX",662320,-163,-155
"3976",45,26,2,16,618,694307,694359,694364,5,57,"SFIX",694434,-70,-62
"3977",45,65,2,17,618,776321,776341,776345,4,24,"SFIX",776403,-58,-50
"3978",45,38,2,18,618,783836,783839,783846,7,10,"SFIX",783925,-79,-71
"3979",45,75,3,19,618,793886,793896,793898,2,12,"SFIX",794055,-157,-149
"3980",45,63,3,20,618,799701,799705,799707,2,6,"SFIX",799737,-30,-22
"3981",45,4,1,21,618,807269,807272,807274,2,5,"SFIX",807311,-37,-29
"3982",45,54,3,22,618,824824,824828,824832,4,8,"SFIX",824877,-45,-37
"3983",45,76,1,23,618,845660,845662,845663,1,3,"SFIX",845717,-54,-46
"3984",45,22,1,24,618,853906,853908,853909,1,3,"SFIX",853934,-25,-17
"3985",45,6,3,25,618,866235,866238,866239,1,4,"SFIX",866267,-28,-20
"3986",45,24,3,26,618,896990,896998,896999,1,9,"SFIX",897057,-58,-50
"3987",45,34,1,27,618,1239264,1239267,1239268,1,4,"SFIX",1239387,-119,-111
"3988",45,74,2,28,618,1252407,1252417,1252418,1,11,"SFIX",1252534,-116,-108
"3989",45,48,3,29,618,1260656,1260659,1260662,3,6,"SFIX",1260687,-25,-17
"3990",45,60,3,30,618,1290100,1290107,1290110,3,10,"SFIX",1290172,-62,-54
"3991",45,82,1,31,618,1301129,1301132,1301136,4,7,"SFIX",1301216,-80,-72
"3992",45,59,2,32,618,1306695,1306696,1306698,2,3,"SFIX",1306727,-29,-21
"3993",45,14,2,33,618,1323939,1323942,1323943,1,4,"SFIX",1323956,-13,-5
"3994",45,13,1,34,618,1374061,1374070,1374072,2,11,"SFIX",1374108,-36,-28
"3995",45,11,2,35,618,1392739,1392740,1392742,2,3,"SFIX",1392773,-31,-23
"3996",45,84,3,36,618,1403889,1403891,1403893,2,4,"SFIX",1403931,-38,-30
"3997",45,36,3,37,618,1412212,1412215,1412216,1,4,"SFIX",1412233,-17,-9
"3998",45,64,1,38,618,1443491,1443494,1443495,1,4,"SFIX",1443525,-30,-22
"3999",45,70,1,39,618,1488418,1488421,1488424,3,6,"SFIX",1488437,-13,-5
"4000",45,18,3,40,618,1496759,1496762,1496763,1,4,"SFIX",1496788,-25,-17
"4001",45,87,3,41,618,1505549,1505551,1505555,4,6,"SFIX",1505597,-42,-34
"4002",45,58,1,42,618,1524191,1524238,1524239,1,48,"SFIX",1524285,-46,-38
"4003",45,42,3,43,618,1548894,1548896,1548898,2,4,"SFIX",1549031,-133,-125
"4004",45,43,1,44,618,1565237,1565247,1565248,1,11,"SFIX",1565314,-66,-58
"4005",45,72,3,45,618,1581297,1581300,1581301,1,4,"SFIX",1581313,-12,-4
"4006",45,71,2,46,618,1609112,1609115,1609116,1,4,"SFIX",1609146,-30,-22
"4007",45,66,3,47,618,1620426,1620428,1620430,2,4,"SFIX",1620456,-26,-18
"4008",45,15,3,48,618,1627039,1627057,1627059,2,20,"SFIX",1627171,-112,-104
"4009",45,41,2,49,618,1645466,1645469,1645470,1,4,"SFIX",1645494,-24,-16
"4010",45,61,1,50,618,1664611,1664613,1664614,1,3,"SFIX",1664646,-32,-24
"4011",45,90,3,51,618,1669997,1670000,1670001,1,4,"SFIX",1670032,-31,-23
"4012",45,69,3,52,618,1679337,1679340,1679341,1,4,"SFIX",1679363,-22,-14
"4013",45,73,1,53,618,1687684,1687695,1687698,3,14,"SFIX",1687709,-11,-3
"4014",45,51,3,54,618,1701803,1701812,1701818,6,15,"SFIX",1701882,-64,-56
"4015",45,56,2,55,618,1740739,1740742,1740743,1,4,"SFIX",1740761,-18,-10
"4016",45,89,2,56,618,1757258,1757267,1757268,1,10,"SFIX",1757320,-52,-44
"4017",45,20,2,57,618,1765785,1765786,1765790,4,5,"SFIX",1765814,-24,-16
"4018",45,27,3,58,618,1771491,1771494,1771494,0,3,"SFIX",1771520,-26,-18
"4019",45,21,3,59,618,1863545,1863548,1863549,1,4,"SFIX",1863628,-79,-71
"4020",45,31,1,60,618,1877326,1877328,1877335,7,9,"SFIX",1877334,1,9
"4021",45,77,2,61,618,1925920,1925945,1925946,1,26,"SFIX",1926038,-92,-84
"4022",45,68,2,62,618,1932192,1932244,1932245,1,53,"SFIX",1932310,-65,-57
"4023",45,19,1,63,618,1942898,1942900,1942903,3,5,"SFIX",1942924,-21,-13
"4024",45,86,2,64,618,1963686,1963725,1963726,1,40,"SFIX",1963773,-47,-39
"4025",45,29,2,65,618,1970639,1970664,1970666,2,27,"SFIX",1970769,-103,-95
"4026",45,49,1,66,618,1979434,1979437,1979438,1,4,"SFIX",1979456,-18,-10
"4027",45,25,1,67,618,1987427,1987430,1987431,1,4,"SFIX",1987457,-26,-18
"4028",45,7,1,68,618,1996065,1996086,1996092,6,27,"SFIX",1996129,-37,-29
"4029",45,17,2,69,618,2024745,2024749,2024750,1,5,"SFIX",2024767,-17,-9
"4030",45,35,2,70,618,2052314,2052316,2052321,5,7,"SFIX",2052346,-25,-17
"4031",45,2,2,71,618,2060150,2060151,2060153,2,3,"SFIX",2060201,-48,-40
"4032",45,9,3,72,618,2067619,2067621,2067623,2,4,"SFIX",2067769,-146,-138
"4033",45,80,2,73,618,2091042,2091044,2091046,2,4,"SFIX",2091078,-32,-24
"4034",45,81,3,74,618,2103756,2103759,2103760,1,4,"SFIX",2103797,-37,-29
"4035",45,10,1,75,618,2114250,2114253,2114255,2,5,"SFIX",2114285,-30,-22
"4036",45,57,3,76,618,2132581,2132584,2132586,2,5,"SFIX",2132602,-16,-8
"4037",45,52,1,77,618,2156148,2156151,2156152,1,4,"SFIX",2156172,-20,-12
"4038",45,37,1,78,618,2164842,2164844,2164851,7,9,"SFIX",2164878,-27,-19
"4039",45,28,1,79,618,2192555,2192557,2192561,4,6,"SFIX",2192654,-93,-85
"4040",45,50,2,80,618,2199965,2199968,2199969,1,4,"SFIX",2200002,-33,-25
"4041",45,33,3,81,618,2232792,2232794,2232796,2,4,"SFIX",2232837,-41,-33
"4042",45,1,1,82,618,2240636,2240638,2240640,2,4,"SFIX",2240679,-39,-31
"4043",45,79,1,83,618,2247890,2247893,2247895,2,5,"SFIX",2247920,-25,-17
"4044",45,12,3,84,618,2270700,2270703,2270709,6,9,"SFIX",2270750,-41,-33
"4045",45,3,3,85,618,2279766,2279768,2279770,2,4,"SFIX",2279781,-11,-3
"4046",45,78,3,86,618,2287957,2288007,2288010,3,53,"SFIX",2288088,-78,-70
"4047",45,8,2,87,618,2295134,2295136,2295138,2,4,"SFIX",2295180,-42,-34
"4048",45,23,2,88,618,2302818,2302868,2302875,7,57,"SFIX",2302916,-41,-33
"4049",45,44,2,89,618,2311053,2311056,2311057,1,4,"SFIX",2311091,-34,-26
"4050",45,83,2,90,618,2341151,2341153,2341159,6,8,"SFIX",2341187,-28,-20
"4051",46,35,3,1,618,1069173,1069175,1069179,4,6,"SFIX",1069194,-15,-7
"4052",46,41,3,2,618,1084597,1084613,1084616,3,19,"SFIX",1084743,-127,-119
"4053",46,4,2,3,618,1102031,1102047,1102049,2,18,"SFIX",1102197,-148,-140
"4054",46,1,2,4,618,1228282,1228300,1228301,1,19,"SFIX",1228468,-167,-159
"4055",46,32,3,5,618,1293238,1293254,1293256,2,18,"SFIX",1293434,-178,-170
"4056",46,71,3,6,618,1327809,1327829,1327830,1,21,"SFIX",1328006,-176,-168
"4057",46,57,1,7,618,1403699,1403702,1403704,2,5,"SFIX",1403721,-17,-9
"4058",46,46,2,8,618,1416767,1416786,1416792,6,25,"SFIX",1416917,-125,-117
"4059",46,15,1,9,618,1454189,1454198,1454199,1,10,"SFIX",1454269,-70,-62
"4060",46,8,3,10,618,1469442,1469458,1469460,2,18,"SFIX",1469676,-216,-208
"4061",46,19,2,11,618,1490075,1490079,1490082,3,7,"SFIX",1490118,-36,-28
"4062",46,76,2,12,618,1505704,1505722,1505724,2,20,"SFIX",1505932,-208,-200
"4063",46,47,3,13,618,1513090,1513106,1513108,2,18,"SFIX",1513286,-178,-170
"4064",46,54,1,14,618,1534709,1534724,1534726,2,17,"SFIX",1534921,-195,-187
"4065",46,82,2,15,618,1638740,1638760,1638761,1,21,"SFIX",1638932,-171,-163
"4066",46,52,2,16,618,1668445,1668460,1668462,2,17,"SFIX",1668640,-178,-170
"4067",46,44,3,17,618,1749828,1749831,1749832,1,4,"SFIX",1749859,-27,-19
"4068",46,12,1,18,618,1809667,1809684,1809690,6,23,"SFIX",1809733,-43,-35
"4069",46,63,1,19,618,1823328,1823333,1823334,1,6,"SFIX",1823351,-17,-9
"4070",46,77,3,20,618,1859795,1859809,1859814,5,19,"SFIX",1859984,-170,-162
"4071",46,27,1,21,618,1892051,1892071,1892077,6,26,"SFIX",1892268,-191,-183
"4072",46,20,3,22,618,1931587,1931591,1931592,1,5,"SFIX",1931613,-21,-13
"4073",46,13,2,23,618,1957369,1957385,1957392,7,23,"SFIX",1957542,-150,-142
"4074",46,23,3,24,618,2133197,2133245,2133247,2,50,"SFIX",2133341,-94,-86
"4075",46,78,1,25,618,2144739,2144743,2144749,6,10,"SFIX",2144759,-10,-2
"4076",46,6,1,26,618,2190118,2190131,2190133,2,15,"SFIX",2190331,-198,-190
"4077",46,86,3,27,618,2210680,2210692,2210695,3,15,"SFIX",2210858,-163,-155
"4078",46,24,1,28,618,2230396,2230396,2230398,2,2,"SFIX",2230466,-68,-60
"4079",46,65,3,29,618,2249459,2249469,2249470,1,11,"SFIX",2249495,-25,-17
"4080",46,50,3,30,618,2259981,2259996,2259997,1,16,"SFIX",2260174,-177,-169
"4081",46,51,1,31,618,2289254,2289266,2289271,5,17,"SFIX",2289493,-222,-214
"4082",46,5,3,32,618,2319445,2319454,2319456,2,11,"SFIX",2319594,-138,-130
"4083",46,45,1,33,618,2335212,2335224,2335225,1,13,"SFIX",2335288,-63,-55
"4084",46,31,2,34,618,2354574,2354577,2354584,7,10,"SFIX",2354628,-44,-36
"4085",46,60,1,35,618,2391134,2391147,2391148,1,14,"SFIX",2391342,-194,-186
"4086",46,7,2,36,618,2420538,2420556,2420557,1,19,"SFIX",2420735,-178,-170
"4087",46,72,1,37,618,2474756,2474770,2474772,2,16,"SFIX",2474820,-48,-40
"4088",46,87,1,38,618,2498104,2498128,2498129,1,25,"SFIX",2498262,-133,-125
"4089",46,40,2,39,618,2514727,2514731,2514733,2,6,"SFIX",2514762,-29,-21
"4090",46,26,3,40,618,2536424,2536428,2536429,1,5,"SFIX",2536468,-39,-31
"4091",46,69,1,41,618,2559447,2559450,2559452,2,5,"SFIX",2559464,-12,-4
"4092",46,42,1,42,618,2599489,2599513,2599515,2,26,"SFIX",2599687,-172,-164
"4093",46,48,1,43,618,2616166,2616182,2616189,7,23,"SFIX",2616384,-195,-187
"4094",46,22,2,44,618,2632439,2632449,2632450,1,11,"SFIX",2632626,-176,-168
"4095",46,64,2,45,618,2681333,2681337,2681343,6,10,"SFIX",2681357,-14,-6
"4096",46,38,3,46,618,2693549,2693563,2693565,2,16,"SFIX",2693727,-162,-154
"4097",46,90,1,47,618,2735565,2735576,2735579,3,14,"SFIX",2735737,-158,-150
"4098",46,62,3,48,618,2746009,2746021,2746022,1,13,"SFIX",2746201,-179,-171
"4099",46,84,1,49,618,2767042,2767042,2767043,1,1,"SFIX",2767104,-61,-53
"4100",46,9,1,50,618,2819390,2819404,2819405,1,15,"SFIX",2819554,-149,-141
"4101",46,2,3,51,618,2848128,2848136,2848141,5,13,"SFIX",2848189,-48,-40
"4102",46,14,3,52,618,2888431,2888440,2888441,1,10,"SFIX",2888618,-177,-169
"4103",46,89,3,53,618,2931296,2931301,2931302,1,6,"SFIX",2931315,-13,-5
"4104",46,73,2,54,618,2942495,2942511,2942512,1,17,"SFIX",2942741,-229,-221
"4105",46,16,2,55,618,2956447,2956458,2956459,1,12,"SFIX",2956632,-173,-165
"4106",46,81,1,56,618,3070435,3070455,3070456,1,21,"SFIX",3070508,-52,-44
"4107",46,34,2,57,618,3127634,3127646,3127648,2,14,"SFIX",3127829,-181,-173
"4108",46,75,1,58,618,3148239,3148259,3148261,2,22,"SFIX",3148402,-141,-133
"4109",46,29,3,59,618,3154387,3154401,3154406,5,19,"SFIX",3154612,-206,-198
"4110",46,68,3,60,618,3169291,3169304,3169311,7,20,"SFIX",3169435,-124,-116
"4111",46,49,2,61,618,3182136,3182153,3182160,7,24,"SFIX",3182295,-135,-127
"4112",46,80,3,62,618,3200890,3200895,3200896,1,6,"SFIX",3200920,-24,-16
"4113",46,18,1,63,618,3223013,3223023,3223025,2,12,"SFIX",3223200,-175,-167
"4114",46,53,3,64,618,3400749,3400769,3400770,1,21,"SFIX",3400818,-48,-40
"4115",46,66,1,65,618,3439335,3439347,3439350,3,15,"SFIX",3439412,-62,-54
"4116",46,39,1,66,618,3463001,3463017,3463019,2,18,"SFIX",3463205,-186,-178
"4117",46,70,2,67,618,3600479,3600490,3600491,1,12,"SFIX",3600672,-181,-173
"4118",46,61,2,68,618,3610311,3610363,3610365,2,54,"SFIX",3610377,-12,-4
"4119",46,79,2,69,618,3622644,3622653,3622659,6,15,"SFIX",3622836,-177,-169
"4120",46,58,2,70,618,3659558,3659572,3659579,7,21,"SFIX",3659710,-131,-123
"4121",46,88,2,71,618,3698940,3698955,3698957,2,17,"SFIX",3699136,-179,-171
"4122",46,10,2,72,618,3794360,3794373,3794377,4,17,"SFIX",3794536,-159,-151
"4123",46,25,2,73,618,3810815,3810826,3810828,2,13,"SFIX",3811005,-177,-169
"4124",46,33,1,74,618,3842131,3842146,3842149,3,18,"SFIX",3842315,-166,-158
"4125",46,74,3,75,618,3883077,3883082,3883083,1,6,"SFIX",3883108,-25,-17
"4126",46,37,2,76,618,3891233,3891233,3891233,0,0,"SFIX",3891296,-63,-55
"4127",46,43,2,77,618,3929489,3929505,3929507,2,18,"SFIX",3929693,-186,-178
"4128",46,55,2,78,618,3968360,3968382,3968384,2,24,"SFIX",3968425,-41,-33
"4129",46,85,2,79,618,3983431,3983439,3983442,3,11,"SFIX",3983644,-202,-194
"4130",46,3,1,80,618,4043463,4043491,4043496,5,33,"SFIX",4043680,-184,-176
"4131",46,11,3,81,618,4059456,4059460,4059465,5,9,"SFIX",4059477,-12,-4
"4132",46,67,2,82,618,4157757,4157765,4157766,1,9,"SFIX",4157950,-184,-176
"4133",46,36,1,83,618,4173422,4173437,4173438,1,16,"SFIX",4173620,-182,-174
"4134",46,83,3,84,618,4195733,4195742,4195742,0,9,"SFIX",4195903,-161,-153
"4135",46,59,3,85,618,4205714,4205727,4205730,3,16,"SFIX",4205903,-173,-165
"4136",46,21,1,86,618,4224969,4224973,4224974,1,5,"SFIX",4225166,-192,-184
"4137",46,28,2,87,618,4242458,4242475,4242479,4,21,"SFIX",4242621,-142,-134
"4138",46,17,3,88,618,4296342,4296347,4296349,2,7,"SFIX",4296515,-166,-158
"4139",46,56,3,89,618,4319134,4319140,4319141,1,7,"SFIX",4319303,-162,-154
"4140",46,30,1,90,618,4347239,4347244,4347245,1,6,"SFIX",4347479,-234,-226
"4141",47,6,2,1,618,4755824,4755827,4755828,1,4,"SFIX",4755864,-36,-28
"4142",47,75,2,2,618,4781073,4781084,4781086,2,13,"SFIX",4781248,-162,-154
"4143",47,54,2,3,618,4799036,4799040,4799042,2,6,"SFIX",4799073,-31,-23
"4144",47,61,3,4,618,4894068,4894076,4894077,1,9,"SFIX",4894123,-46,-38
"4145",47,35,1,5,618,4913711,4913725,4913731,6,20,"SFIX",4913874,-143,-135
"4146",47,22,3,6,618,4930294,4930298,4930299,1,5,"SFIX",4930327,-28,-20
"4147",47,66,2,7,618,4975310,4975313,4975315,2,5,"SFIX",4975343,-28,-20
"4148",47,48,2,8,618,5022157,5022160,5022166,6,9,"SFIX",5022198,-32,-24
"4149",47,76,3,9,618,5076123,5076127,5076128,1,5,"SFIX",5076154,-26,-18
"4150",47,90,2,10,618,5111032,5111055,5111056,1,24,"SFIX",5111236,-180,-172
"4151",47,49,3,11,618,5128478,5128482,5128483,1,5,"SFIX",5128511,-28,-20
"4152",47,20,1,12,618,5149328,5149332,5149336,4,8,"SFIX",5149538,-202,-194
"4153",47,71,1,13,618,5163591,5163595,5163598,3,7,"SFIX",5163619,-21,-13
"4154",47,27,2,14,618,5214024,5214028,5214029,1,5,"SFIX",5214063,-34,-26
"4155",47,21,2,15,618,5227059,5227063,5227064,1,5,"SFIX",5227095,-31,-23
"4156",47,57,2,16,618,5255646,5255654,5255656,2,10,"SFIX",5255718,-62,-54
"4157",47,15,2,17,618,5297999,5298011,5298012,1,13,"SFIX",5298059,-47,-39
"4158",47,51,2,18,618,5306852,5306855,5306857,2,5,"SFIX",5306894,-37,-29
"4159",47,41,1,19,618,5320047,5320051,5320052,1,5,"SFIX",5320089,-37,-29
"4160",47,77,1,20,618,5332670,5332674,5332675,1,5,"SFIX",5332709,-34,-26
"4161",47,56,1,21,618,5357539,5357543,5357548,5,9,"SFIX",5357566,-18,-10
"4162",47,68,1,22,618,5371379,5371429,5371430,1,51,"SFIX",5371487,-57,-49
"4163",47,47,1,23,618,5404738,5404742,5404747,5,9,"SFIX",5404776,-29,-21
"4164",47,2,1,24,618,5466500,5466504,5466506,2,6,"SFIX",5466553,-47,-39
"4165",47,23,1,25,618,5476350,5476354,5476355,1,5,"SFIX",5476559,-204,-196
"4166",47,24,2,26,618,5493985,5493988,5493990,2,5,"SFIX",5494033,-43,-35
"4167",47,28,3,27,618,5505683,5505687,5505688,1,5,"SFIX",5505704,-16,-8
"4168",47,29,1,28,618,5599346,5599350,5599351,1,5,"SFIX",5599378,-27,-19
"4169",47,62,1,29,618,5617899,5617903,5617904,1,5,"SFIX",5617932,-28,-20
"4170",47,30,2,30,618,5639251,5639255,5639256,1,5,"SFIX",5639331,-75,-67
"4171",47,40,3,31,618,5685310,5685314,5685319,5,9,"SFIX",5685347,-28,-20
"4172",47,43,3,32,618,5706914,5706918,5706919,1,5,"SFIX",5706959,-40,-32
"4173",47,52,3,33,618,5719451,5719455,5719462,7,11,"SFIX",5719504,-42,-34
"4174",47,1,3,34,618,5732924,5732928,5732929,1,5,"SFIX",5732945,-16,-8
"4175",47,19,3,35,618,5748178,5748182,5748183,1,5,"SFIX",5748221,-38,-30
"4176",47,87,2,36,618,5768295,5768299,5768300,1,5,"SFIX",5768342,-42,-34
"4177",47,55,3,37,618,5805734,5805738,5805741,3,7,"SFIX",5805776,-35,-27
"4178",47,5,1,38,618,5822164,5822167,5822169,2,5,"SFIX",5822206,-37,-29
"4179",47,11,1,39,618,5884050,5884054,5884055,1,5,"SFIX",5884077,-22,-14
"4180",47,37,3,40,618,5918326,5918330,5918332,2,6,"SFIX",5918366,-34,-26
"4181",47,74,1,41,618,5944035,5944039,5944040,1,5,"SFIX",5944081,-41,-33
"4182",47,89,1,42,618,5967970,5967974,5967975,1,5,"SFIX",5968008,-33,-25
"4183",47,25,3,43,618,5977771,5977775,5977776,1,5,"SFIX",5977810,-34,-26
"4184",47,84,2,44,618,6004323,6004327,6004330,3,7,"SFIX",6004350,-20,-12
"4185",47,65,1,45,618,6025814,6025818,6025819,1,5,"SFIX",6025850,-31,-23
"4186",47,73,3,46,618,6055661,6055665,6055670,5,9,"SFIX",6055702,-32,-24
"4187",47,86,1,47,618,6098787,6098787,6098788,1,1,"SFIX",6098861,-73,-65
"4188",47,79,3,48,618,6159190,6159195,6159197,2,7,"SFIX",6159393,-196,-188
"4189",47,45,2,49,618,6192123,6192127,6192128,1,5,"SFIX",6192170,-42,-34
"4190",47,31,3,50,618,6212948,6212952,6212956,4,8,"SFIX",6212975,-19,-11
"4191",47,14,1,51,618,6245715,6245718,6245725,7,10,"SFIX",6245770,-45,-37
"4192",47,80,1,52,618,6255789,6255797,6255798,1,9,"SFIX",6255859,-61,-53
"4193",47,7,3,53,618,6271224,6271228,6271229,1,5,"SFIX",6271261,-32,-24
"4194",47,42,2,54,618,6286991,6286993,6286995,2,4,"SFIX",6287033,-38,-30
"4195",47,10,3,55,618,6299210,6299217,6299218,1,8,"SFIX",6299275,-57,-49
"4196",47,4,3,56,618,6313849,6313853,6313858,5,9,"SFIX",6313926,-68,-60
"4197",47,60,2,57,618,6324421,6324424,6324432,8,11,"SFIX",6324590,-158,-150
"4198",47,44,1,58,618,6446090,6446097,6446098,1,8,"SFIX",6446143,-45,-37
"4199",47,53,1,59,618,6458971,6458975,6458977,2,6,"SFIX",6458996,-19,-11
"4200",47,9,2,60,618,6478003,6478009,6478010,1,7,"SFIX",6478092,-82,-74
"4201",47,39,2,61,618,6492034,6492038,6492039,1,5,"SFIX",6492077,-38,-30
"4202",47,67,3,62,618,6506882,6506886,6506887,1,5,"SFIX",6506931,-44,-36
"4203",47,12,2,63,618,6532555,6532559,6532560,1,5,"SFIX",6532611,-51,-43
"4204",47,78,2,64,618,6567194,6567197,6567199,2,5,"SFIX",6567230,-31,-23
"4205",47,63,2,65,618,6574494,6574498,6574499,1,5,"SFIX",6574519,-20,-12
"4206",47,26,1,66,618,6585264,6585268,6585274,6,10,"SFIX",6585317,-43,-35
"4207",47,70,3,67,618,6598005,6598008,6598013,5,8,"SFIX",6598065,-52,-44
"4208",47,88,3,68,618,6621174,6621178,6621180,2,6,"SFIX",6621205,-25,-17
"4209",47,36,2,69,618,6636809,6636859,6636865,6,56,"EFIX",6636850,548,556
"4210",47,59,1,70,618,6660518,6660521,6660523,2,5,"SFIX",6660560,-37,-29
"4211",47,34,3,71,618,6677998,6678002,6678003,1,5,"SFIX",6678022,-19,-11
"4212",47,33,2,72,618,6763914,6763916,6763923,7,9,"SFIX",6763957,-34,-26
"4213",47,17,1,73,618,6787251,6787255,6787256,1,5,"SFIX",6787295,-39,-31
"4214",47,32,1,74,618,6806937,6806941,6806942,1,5,"SFIX",6806966,-24,-16
"4215",47,82,3,75,618,6886377,6886382,6886383,1,6,"SFIX",6886426,-43,-35
"4216",47,3,2,76,618,6897259,6897263,6897264,1,5,"SFIX",6897303,-39,-31
"4217",47,64,3,77,618,NA,6912811,6912817,6,NA,"SFIX",6912844,-27,-19
"4218",47,50,1,78,618,6934996,6935000,6935001,1,5,"SFIX",6935046,-45,-37
"4219",47,83,1,79,618,6952689,6952698,6952700,2,11,"SFIX",6952755,-55,-47
"4220",47,18,2,80,618,6968162,6968170,6968174,4,12,"SFIX",6968229,-55,-47
"4221",47,81,2,81,618,6999431,6999437,6999445,8,14,"SFIX",6999534,-89,-81
"4222",47,46,3,82,618,7018183,7018186,7018188,2,5,"SFIX",7018365,-177,-169
"4223",47,8,1,83,618,7044937,7044941,7044942,1,5,"SFIX",7044986,-44,-36
"4224",47,16,3,84,618,7057269,7057273,7057278,5,9,"SFIX",7057319,-41,-33
"4225",47,38,1,85,618,7070702,7070706,7070710,4,8,"SFIX",7070748,-38,-30
"4226",47,69,2,86,618,7079556,7079560,7079566,6,10,"SFIX",7079589,-23,-15
"4227",47,85,3,87,618,7115380,7115384,7115385,1,5,"SFIX",7115413,-28,-20
"4228",47,13,3,88,618,7133252,7133256,7133259,3,7,"SFIX",7133299,-40,-32
