"","sub","cond","item","seq","start_time","end_time","duration_ms"
"1827",21,3,64,65,12075132,12078012,2880
"1866",21,2,75,66,12101463,12104554,3091
"1887",21,2,36,67,12113904,12118231,4327
"1919",21,1,17,68,12131497,12135410,3913
"19510",21,3,70,69,12149242,12152282,3040
"19911",21,1,89,70,12175559,12178418,2859
"20210",21,3,1,71,12193559,12196403,2844
"2046",21,2,54,72,12202928,12205795,2867
"2069",21,2,66,73,12212823,12216723,3900
"2087",21,1,71,74,12222740,12225845,3105
"2098",21,2,90,75,12230294,12234588,4294
"2108",21,1,80,76,12237918,12240483,2565
"21111",21,1,77,77,12243960,12247473,3513
"2129",21,2,30,78,12252761,12255739,2978
"21510",21,1,44,79,12268761,12271760,2999
"2178",21,3,37,80,12277848,12281267,3419
"2206",21,2,57,81,12293517,12296397,2880
"2228",21,3,73,82,12303699,12306663,2964
"2239",21,2,15,83,12311426,12315364,3938
"2298",21,1,53,84,12353857,12356348,2491
"2329",21,1,74,85,12367500,12370752,3252
"2357",21,3,55,86,12385529,12389357,3828
"2374",21,3,31,87,12398721,12402173,3452
"2398",21,1,8,88,12407187,12410949,3762
"2444",21,2,69,89,12442302,12444816,2514
"2456",21,3,46,90,12447906,12451125,3219
"938",22,2,41,1,17805831,17809146,3315
"1428",22,2,89,2,17839371,17842313,2942
"1828",22,1,43,3,17873205,17875834,2629
"2130",22,3,3,4,17896780,17898999,2219
"2330",22,2,47,5,17905738,17909986,4248
"2511",22,1,19,6,17919235,17921785,2550
"2710",22,1,37,7,17930119,17932386,2267
"309",22,2,35,8,17948255,17950658,2403
"326",22,1,7,9,17960242,17962144,1902
"398",22,3,27,10,18006544,18008894,2350
"418",22,3,42,11,18105646,18108206,2560
"436",22,1,73,12,18113195,18116216,3021
"4812",22,1,40,13,18142891,18144527,1636
"5110",22,3,39,14,18160092,18162199,2107
"586",22,1,70,15,18199493,18202302,2809
"608",22,2,80,16,18209810,18211445,1635
"619",22,2,62,17,18214557,18216629,2072
"624",22,3,54,18,18219347,18221420,2073
"6512",22,2,83,19,18235773,18238091,2318
"668",22,1,1,20,18242039,18244350,2311
"6911",22,3,60,21,18256120,18258009,1889
"7112",22,2,29,22,18268216,18270269,2053
"7310",22,3,87,23,18276712,18278805,2093
"748",22,1,64,24,18282865,18285133,2268
"779",22,1,10,25,18300060,18301989,1929
"816",22,2,44,26,18356669,18358806,2137
"8410",22,1,46,27,18369374,18371895,2521
"8711",22,2,23,28,18383783,18386466,2683
"9210",22,1,34,29,18486357,18489256,2899
"947",22,1,28,30,18496709,18499712,3003
"966",22,3,81,31,18508526,18510409,1883
"10210",22,2,5,32,18555662,18557592,1930
"1065",22,3,90,33,18577814,18580008,2194
"1077",22,2,74,34,18584979,18586610,1631
"11110",22,2,11,35,18613720,18616137,2417
"1138",22,1,58,36,18625252,18626985,1733
"1169",22,2,8,37,18641657,18643617,1960
"1189",22,2,86,38,18649820,18652345,2525
"12112",22,2,14,39,18683042,18684969,1927
"12410",22,3,45,40,18696491,18697828,1337
"12613",22,2,59,41,18704196,18706458,2262
"1286",22,2,56,42,18756034,18758082,2048
"1308",22,3,72,43,18762638,18764668,2030
"13113",22,1,31,44,18769551,18771546,1995
"1357",22,3,21,45,18804409,18806106,1697
"13712",22,1,82,46,18821972,18823531,1559
"1389",22,1,79,47,18830112,18831606,1494
"1406",22,1,49,48,18841819,18844043,2224
"1446",22,1,85,49,18866809,18868196,1387
"1466",22,3,33,50,18879610,18881410,1800
"1486",22,2,77,51,18893813,18895177,1364
"14913",22,3,9,52,18897508,18899558,2050
"15112",22,1,13,53,18905135,18906891,1756
"1557",22,1,88,54,18924762,18926179,1417
"1567",22,3,51,55,18930540,18931780,1240
"1589",22,1,76,56,18947458,18948876,1418
"16114",22,2,38,57,18967314,18969580,2266
"1635",22,3,66,58,18981032,18984446,3414
"1648",22,2,68,59,19082230,19083880,1650
"1656",22,2,71,60,19086016,19087354,1338
"1689",22,3,12,61,19104464,19105813,1349
"17113",22,2,17,62,19126162,19128558,2396
"1757",22,1,4,63,19225355,19227126,1771
"1789",22,1,67,64,19238688,19240479,1791
"17910",22,3,75,65,19244041,19245473,1432
"18111",22,3,36,66,19252801,19254615,1814
"1839",22,3,69,67,19262640,19264076,1436
"1848",22,3,63,68,19268465,19269567,1102
"1855",22,1,52,69,19274211,19275199,988
"18910",22,1,22,70,19292406,19293866,1460
"19210",22,2,32,71,19306619,19307938,1319
"1977",22,3,18,72,19371140,19372744,1604
"20112",22,3,24,73,19403917,19404626,709
"2047",22,2,50,74,19428721,19430281,1560
"2088",22,1,61,75,19448540,19450077,1537
"21210",22,1,55,76,19471566,19472478,912
"2143",22,3,30,77,19479896,19481060,1164
"2168",22,3,6,78,19491907,19493825,1918
"2185",22,2,26,79,19504749,19506706,1957
"2207",22,2,65,80,19522810,19523505,695
"2229",22,3,57,81,19547863,19549602,1739
"2244",22,3,84,82,19556433,19557710,1277
"2265",22,2,53,83,19569552,19571730,2178
"2287",22,3,48,84,19576341,19578124,1783
"23210",22,3,15,85,19590309,19592058,1749
"2358",22,2,2,86,19603776,19606149,2373
"2399",22,3,78,87,19617753,19619483,1730
"24112",22,2,20,88,19626187,19627570,1383
"2445",22,1,25,89,19639899,19641376,1477
"24710",22,1,16,90,19650844,19652912,2068
"1228",23,3,35,1,21919898,21924043,4145
"1429",23,3,50,2,21929824,21937169,7345
"1920",23,1,90,3,21962777,21968721,5944
"2230",23,2,49,4,21986542,21990761,4219
"2512",23,3,29,5,22001209,22005722,4513
"297",23,1,30,6,22025544,22029253,3709
"339",23,3,77,7,22057071,22060226,3155
"345",23,1,81,8,22064009,22067666,3657
"369",23,3,20,9,22079941,22084210,4269
"388",23,2,1,10,22089230,22093882,4652
"4212",23,1,66,11,22112047,22116655,4608
"437",23,3,62,12,22120258,22124389,4131
"495",23,2,19,13,22168336,22171798,3462
"5111",23,2,40,14,22176448,22179003,2555
"587",23,2,70,15,22218776,22225880,7104
"625",23,2,28,16,22257944,22270079,12135
"647",23,2,76,17,22275246,22280937,5691
"6513",23,3,44,18,22284533,22287814,3281
"678",23,3,53,19,22293651,22297524,3873
"6912",23,1,42,20,22302222,22307718,5496
"7113",23,2,58,21,22314959,22317348,2389
"749",23,2,73,22,22330278,22333668,3390
"758",23,3,86,23,22337581,22343596,6015
"765",23,2,85,24,22346062,22349109,3047
"7710",23,2,34,25,22351829,22357789,5960
"7912",23,3,71,26,22607381,22612632,5251
"806",23,1,12,27,22616217,22621399,5182
"8211",23,3,14,28,22627667,22632544,4877
"867",23,3,41,29,22653287,22656664,3377
"889",23,3,80,30,22662574,22667638,5064
"906",23,3,65,31,22682548,22689752,7204
"939",23,1,24,32,22706551,22712228,5677
"967",23,1,6,33,22726931,22729929,2998
"986",23,2,43,34,22735118,22738097,2979
"1018",23,2,67,35,22748553,22751742,3189
"10211",23,3,68,36,22754938,22765441,10503
"1078",23,3,83,37,22797480,22802017,4537
"11111",23,3,47,38,22836542,22841903,5361
"1139",23,1,18,39,22848287,22851570,3283
"11610",23,2,46,40,22866317,22870314,3997
"11810",23,1,3,41,22876275,22880498,4223
"12113",23,2,4,42,22892884,22895658,2774
"12614",23,1,9,43,22923725,22927224,3499
"1309",23,1,63,44,22943944,22948387,4443
"1336",23,1,36,45,22971171,22977663,6492
"13713",23,1,57,46,23051638,23054933,3295
"1397",23,3,23,47,23064965,23067142,2177
"1438",23,1,21,48,23086636,23089444,2808
"1467",23,3,26,49,23102184,23105324,3140
"1487",23,2,7,50,23110161,23115028,4867
"1508",23,2,88,51,23120490,23124693,4203
"15113",23,1,48,52,23128499,23133431,4932
"1533",23,1,39,53,23137981,23140596,2615
"1576",23,3,38,54,23160447,23167110,6663
"16115",23,1,45,55,23190655,23194350,3695
"1666",23,1,15,56,23416932,23421428,4496
"1698",23,1,78,57,23433884,23437459,3575
"1706",23,3,59,58,23440733,23442714,1981
"1728",23,1,51,59,23447542,23450396,2854
"17413",23,2,13,60,23454596,23459920,5324
"17810",23,2,79,61,23479770,23487744,7974
"17911",23,1,87,62,23493900,23499216,5316
"1807",23,3,2,63,23501678,23508448,6770
"1829",23,2,37,64,23513718,23517464,3746
"1849",23,3,56,65,23522184,23526711,4527
"18911",23,2,52,66,23556738,23564561,7823
"19110",23,3,32,67,23569619,23572953,3334
"1945",23,1,27,68,23584377,23588305,3928
"1969",23,2,82,69,23592384,23597182,4798
"1978",23,3,8,70,23599962,23608721,8759
"19912",23,2,16,71,23615178,23620355,5177
"20211",23,3,89,72,23633013,23637206,4193
"2038",23,3,5,73,23640117,23644874,4757
"20610",23,2,61,74,23656533,23661247,4714
"2099",23,2,25,75,23690519,23695050,4531
"21211",23,2,64,76,23707456,23710170,2714
"2144",23,1,84,77,23718043,23721330,3287
"21511",23,1,33,78,23727415,23730186,2771
"2179",23,1,69,79,23734359,23737330,2971
"2186",23,3,17,80,23739567,23743827,4260
"2208",23,1,54,81,23753652,23757475,3823
"2245",23,2,22,82,23776793,23780649,3856
"2266",23,1,60,83,23785665,23788347,2682
"23112",23,2,55,84,23817200,23822137,4937
"2388",23,3,74,85,23866553,23869671,3118
"23910",23,2,10,86,23871600,23875056,3456
"2424",23,3,11,87,23886115,23889558,3443
"2446",23,1,72,88,23894617,23897660,3043
"2457",23,1,75,89,23899892,23903911,4019
"2469",23,2,31,90,23907206,23910948,3742
"1120",24,2,24,1,756509,759234,2725
"1430",24,2,51,2,771498,774074,2576
"1930",24,2,75,3,797264,800739,3475
"2039",24,2,27,4,803528,807490,3962
"2339",24,3,85,5,822570,825932,3362
"2513",24,3,70,6,838953,842276,3323
"264",24,1,68,7,845839,848851,3012
"2711",24,3,76,8,854675,858119,3444
"3010",24,3,40,9,876662,878819,2157
"3310",24,2,48,10,890119,892395,2276
"399",24,1,83,11,925059,929097,4038
"4213",24,1,17,12,947901,950164,2263
"444",24,3,67,13,960988,964996,4008
"4510",24,2,33,14,969794,972330,2536
"479",24,2,6,15,984378,987556,3178
"5010",24,1,47,16,1003370,1005788,2418
"528",24,3,52,17,1016455,1018948,2493
"549",24,1,20,18,1026241,1028432,2191
"578",24,1,50,19,1039130,1045498,6368
"5910",24,2,63,20,1056216,1058449,2233
"609",24,1,2,21,1061577,1065838,4261
"626",24,3,37,22,1071789,1074093,2304
"669",24,2,72,23,1095837,1099396,3559
"688",24,1,29,24,1112814,1115455,2641
"7114",24,3,43,25,1130805,1134082,3277
"7311",24,2,15,26,1144779,1147382,2603
"766",24,2,69,27,1164772,1167494,2722
"7711",24,3,55,28,1171845,1174670,2825
"833",24,3,61,29,1398623,1400424,1801
"8411",24,2,60,30,1403136,1405136,2000
"8810",24,3,34,31,1424066,1426856,2790
"9114",24,1,56,32,1439277,1441841,2564
"968",24,3,10,33,1472984,1476594,3610
"1006",24,3,73,34,1499758,1503009,3251
"1019",24,3,16,35,1506429,1509737,3308
"1039",24,2,18,36,1514105,1516974,2869
"1066",24,3,31,37,1530855,1533740,2885
"1088",24,2,78,38,1538655,1540602,1947
"11112",24,1,53,39,1557841,1559498,1657
"11411",24,2,66,40,1574749,1577127,2378
"1157",24,2,12,41,1579975,1582325,2350
"1206",24,2,39,42,1610375,1612586,2211
"1256",24,3,1,43,1641065,1644676,3611
"1287",24,3,13,44,1668081,1670125,2044
"13010",24,1,38,45,1675052,1678203,3151
"13212",24,2,21,46,1685347,1688835,3488
"1346",24,1,71,47,1695198,1697768,2570
"1365",24,1,89,48,1707387,1709355,1968
"1407",24,2,84,49,1729741,1732083,2342
"1458",24,3,19,50,1768047,1770155,2108
"14914",24,3,46,51,1790113,1794484,4371
"15114",24,1,65,52,1802201,1805186,2985
"15211",24,1,62,53,1809422,1812124,2702
"1534",24,3,49,54,1815301,1818308,3007
"1568",24,2,57,55,1834206,1837276,3070
"1604",24,3,25,56,1863429,1866393,2964
"1649",24,3,82,57,1946654,1951467,4813
"1657",24,2,3,58,1961168,1963318,2150
"16711",24,2,81,59,1968903,1970743,1840
"1699",24,2,36,60,1980973,1984150,3177
"17114",24,3,22,61,1992455,1994695,2240
"1737",24,1,41,62,2001359,2003649,2290
"17811",24,3,58,63,2027773,2029543,1770
"1808",24,3,4,64,2036097,2038134,2037
"18410",24,3,7,65,2056182,2058143,1961
"18912",24,2,9,66,2083029,2085470,2441
"1946",24,1,74,67,2114927,2117483,2556
"19511",24,3,79,68,2125890,2128144,2254
"19610",24,1,26,69,2131152,2132911,1759
"2006",24,1,59,70,2156286,2157895,1609
"20310",24,1,44,71,2170235,2171939,1704
"20511",24,1,14,72,2178343,2180760,2417
"2089",24,1,86,73,2193983,2196616,2633
"20910",24,2,45,74,2202811,2206354,3543
"21112",24,3,88,75,2213708,2217108,3400
"2137",24,3,64,76,2229613,2232264,2651
"21512",24,2,42,77,2242221,2244168,1947
"21710",24,1,77,78,2253112,2254728,1616
"2187",24,2,87,79,2261135,2264162,3027
"2199",24,1,32,80,2270072,2272785,2713
"22310",24,1,80,81,2290169,2292457,2288
"2259",24,1,23,82,2300138,2302094,1956
"2277",24,2,90,83,2307946,2311097,3151
"2288",24,3,28,84,2314605,2317265,2660
"2347",24,1,8,85,2356621,2359986,3365
"23610",24,1,5,86,2369039,2371300,2261
"2389",24,2,54,87,2380348,2382290,1942
"2403",24,2,30,88,2395389,2397106,1717
"2425",24,1,11,89,2402598,2404684,2086
"24610",24,1,35,90,2422273,2424570,2297
"940",25,1,82,1,4197342,4202456,5114
"1020",25,3,24,2,4205607,4208661,3054
"1229",25,3,12,3,4214310,4218120,3810
"1630",25,3,84,4,4238719,4245316,6597
"2240",25,1,37,5,4298424,4305797,7373
"2420",25,1,55,6,4311171,4317554,6383
"2712",25,2,5,7,4336865,4342509,5644
"298",25,2,53,8,4349504,4353277,3773
"3311",25,3,33,9,4384228,4390613,6385
"356",25,1,61,10,4395915,4406125,10210
"3610",25,1,7,11,4409329,4415701,6372
"3910",25,3,78,12,4429177,4434510,5333
"419",25,2,11,13,4448594,4457027,8433
"438",25,2,65,14,4462864,4466110,3246
"445",25,2,47,15,4471475,4477975,6500
"4710",25,1,40,16,4503607,4511101,7494
"496",25,1,49,17,4517121,4521287,4166
"5112",25,2,35,18,4527091,4531658,4567
"539",25,1,67,19,4548816,4558255,9439
"565",25,1,13,20,4574988,4581120,6132
"5911",25,2,71,21,4593744,4600658,6914
"648",25,1,1,22,4642170,4651928,9758
"6610",25,2,38,23,4657359,4661746,4387
"6913",25,3,72,24,4677521,4681728,4207
"708",25,1,88,25,4685515,4691811,6296
"7115",25,2,41,26,4695429,4697753,2324
"7312",25,3,6,27,4703393,4708304,4911
"759",25,3,9,28,4715046,4719033,3987
"788",25,1,46,29,4734085,4740357,6272
"807",25,2,23,30,4744879,4749017,4138
"8212",25,2,14,31,4753175,4762015,8840
"868",25,1,58,32,4911894,4917675,5781
"8811",25,2,80,33,4923339,4927347,4008
"897",25,1,79,34,4931432,4936323,4891
"9115",25,3,54,35,4945174,4949588,4414
"9310",25,3,51,36,4956201,4962334,6133
"987",25,3,3,37,4994861,5000302,5441
"1007",25,1,16,38,5004724,5011556,6832
"10212",25,3,48,39,5017739,5022692,4953
"10411",25,2,86,40,5028422,5035780,7358
"10510",25,2,2,41,5041105,5047172,6067
"1093",25,1,4,42,5071929,5076036,4107
"1128",25,3,75,43,5090454,5094191,3737
"1158",25,3,36,44,5113966,5127117,13151
"1177",25,2,83,45,5131946,5135461,3515
"1199",25,2,44,46,5146869,5152533,5664
"1278",25,1,22,47,5250356,5253902,3546
"1337",25,3,57,48,5295146,5299591,4445
"1358",25,3,90,49,5308432,5316943,8511
"13714",25,3,63,50,5329590,5332431,2841
"1408",25,3,81,51,5348715,5353159,4444
"14112",25,1,31,52,5356634,5363649,7015
"1468",25,1,28,53,5393305,5399944,6639
"14915",25,2,26,54,5415083,5421376,6293
"15212",25,1,52,55,5440147,5446040,5893
"15410",25,2,59,56,5453522,5456824,3302
"15810",25,1,70,57,5478273,5484904,6631
"1605",25,3,69,58,5496382,5501785,5403
"16116",25,3,42,59,5504448,5510585,6137
"1667",25,2,50,60,5702725,5707563,4838
"17115",25,3,18,61,5738385,5745267,6882
"1738",25,1,76,62,5750450,5756340,5890
"17611",25,1,73,63,5773438,5779515,6077
"1809",25,3,60,64,5807032,5813500,6468
"18210",25,3,30,65,5817719,5825156,7437
"18411",25,3,27,66,5829572,5834814,5242
"1867",25,1,34,67,5839598,5846879,7281
"1907",25,3,39,68,5873116,5881500,8384
"1936",25,2,56,69,5894750,5899365,4615
"1979",25,2,62,70,5924779,5935179,10400
"1987",25,1,43,71,5937524,5943053,5529
"2007",25,2,20,72,5947539,5950917,3378
"20311",25,1,64,73,5983588,5987174,3586
"20611",25,3,21,74,6008242,6014825,6583
"20911",25,3,15,75,6027567,6033700,6133
"21212",25,2,29,76,6047566,6053871,6305
"2145",25,2,89,77,6059111,6065158,6047
"2169",25,1,19,78,6077411,6083927,6516
"2209",25,1,10,79,6109640,6120735,11095
"22311",25,1,25,80,6148199,6152569,4370
"2267",25,2,68,81,6165196,6171808,6612
"2278",25,2,77,82,6175397,6179809,4412
"2299",25,3,87,83,6188944,6194848,5904
"2306",25,1,85,84,6197390,6201440,4050
"23211",25,2,17,85,6210701,6214465,3764
"23611",25,3,66,86,6237793,6242744,4951
"23810",25,2,8,87,6252796,6259547,6751
"24113",25,3,45,88,6274375,6281113,6738
"2458",25,2,32,89,6307179,6312217,5038
"2484",25,2,74,90,6322084,6326749,4665
"948",26,1,45,1,11047879,11054896,7017
"1230",26,3,38,2,11070728,11075245,4517
"1729",26,3,26,3,11113302,11118793,5491
"2138",26,3,59,4,11145232,11148369,3137
"2340",26,3,41,5,11153482,11157966,4484
"2514",26,3,5,6,11163100,11168882,5782
"2713",26,1,48,7,11175804,11180681,4877
"3011",26,2,37,8,11199560,11204626,5066
"327",26,1,54,9,11209132,11214202,5070
"3611",26,3,74,10,11246715,11251867,5152
"376",26,2,46,11,11254711,11261079,6368
"3911",26,3,20,12,11268313,11272451,4138
"439",26,1,60,13,11355311,11359700,4389
"468",26,2,34,14,11372321,11378820,6499
"4813",26,3,35,15,11385316,11390967,5651
"5011",26,1,63,16,11396247,11400982,4735
"5113",26,2,31,17,11402868,11409652,6784
"5310",26,3,80,18,11414573,11418445,3872
"5410",26,2,73,19,11420839,11425209,4370
"579",26,2,1,20,11448034,11452004,3970
"5912",26,1,39,21,11457263,11460620,3357
"627",26,2,76,22,11474923,11483373,8450
"6312",26,3,68,23,11488139,11493973,5834
"649",26,3,29,24,11496875,11501869,4994
"6611",26,1,21,25,11506898,11513376,6478
"709",26,2,88,26,11535002,11542085,7083
"7116",26,1,42,27,11544301,11548285,3984
"7313",26,2,4,28,11555138,11560182,5044
"767",26,2,19,29,11579090,11582439,3349
"789",26,3,65,30,11587169,11591638,4469
"834",26,1,30,31,11630905,11635851,4946
"856",26,1,27,32,11640530,11645535,5005
"8712",26,2,55,33,11649956,11653752,3796
"898",26,1,15,34,11740871,11745100,4229
"9116",26,2,13,35,11750636,11755881,5245
"9311",26,2,28,36,11760980,11767576,6596
"988",26,1,33,37,11801783,11806068,4285
"1008",26,3,56,38,11811888,11818409,6521
"10310",26,1,6,39,11832396,11837280,4884
"10511",26,1,69,40,11842465,11848712,6247
"1089",26,3,83,41,11868862,11875907,7045
"11113",26,2,7,42,11894533,11898552,4019
"11412",26,1,9,43,11912077,11917737,5660
"1178",26,2,10,44,11929822,11935241,5419
"12411",26,3,2,45,11990141,11995882,5741
"13011",26,3,53,46,12035740,12040362,4622
"13213",26,3,23,47,12046530,12050762,4232
"1359",26,3,14,48,12066534,12071733,5199
"13810",26,1,3,49,12083418,12088748,5330
"1409",26,1,51,50,12094809,12098963,4154
"14210",26,2,40,51,12103709,12107187,3478
"1447",26,3,62,52,12113995,12121227,7232
"1469",26,1,66,53,12131592,12136771,5179
"1476",26,1,18,54,12140780,12145691,4911
"14916",26,3,50,55,12153364,12158563,5199
"1535",26,1,12,56,12181608,12186275,4667
"1558",26,1,75,57,12191730,12195341,3611
"1569",26,1,24,58,12200401,12206092,5691
"1606",26,2,58,59,12232993,12235628,2635
"16410",26,2,67,60,12259465,12266077,6612
"16712",26,1,57,61,12286786,12290500,3714
"1707",26,2,82,62,12308333,12317021,8688
"17116",26,1,87,63,12319124,12327901,8777
"17414",26,1,90,64,12507244,12512995,5751
"18010",26,2,61,65,12561135,12568520,7385
"18211",26,2,25,66,12578922,12584608,5686
"1868",26,3,32,67,12611300,12616704,5404
"18913",26,3,86,68,12628901,12636804,7903
"1908",26,3,89,69,12640156,12645524,5368
"19111",26,2,49,70,12648235,12654517,6282
"19611",26,2,70,71,12692410,12698121,5711
"19710",26,2,52,72,12701911,12706465,4554
"19913",26,2,43,73,12714834,12718649,3815
"20113",26,1,84,74,12723290,12732017,8727
"20312",26,2,64,75,12757323,12764898,7575
"20512",26,3,77,76,12783768,12786977,3209
"20810",26,2,22,77,12812235,12816698,4463
"2109",26,3,17,78,12823863,12829107,5244
"2146",26,2,79,79,12857294,12864690,7396
"2188",26,3,47,80,12897592,12902067,4475
"22312",26,1,81,81,12935281,12942653,7372
"22510",26,3,11,82,12956966,12962651,5685
"2279",26,3,44,83,12970410,12975531,5121
"2307",26,1,78,84,12989881,12994044,4163
"23212",26,1,36,85,13011244,13019780,8536
"2359",26,2,16,86,13037987,13042628,4641
"23811",26,1,72,87,13061802,13069564,7762
"23911",26,3,71,88,13073195,13078045,4850
"2426",26,2,85,89,13101366,13105167,3801
"24711",26,3,8,90,13142612,13150271,7659
"1129",27,2,24,1,14787405,14791029,3624
"1330",27,2,36,2,14796558,14806341,9783
"1530",27,3,79,3,14811239,14817326,6087
"1636",27,1,71,4,14821022,14827533,6511
"1937",27,3,4,5,14848157,14849845,1688
"2139",27,2,66,6,14856177,14860006,3829
"2427",27,1,8,7,14873872,14876942,3070
"265",27,1,80,8,14881411,14890183,8772
"2714",27,2,15,9,14894268,14900971,6703
"3312",27,2,54,10,14928528,14930241,1713
"3612",27,3,46,11,14944008,14948022,4014
"4110",27,2,87,12,14978202,14981791,3589
"4310",27,2,78,13,14990694,14992920,2226
"469",27,3,22,14,15009977,15024882,14905
"5114",27,3,37,15,15072245,15076679,4434
"5411",27,1,5,16,15091752,15098849,7097
"5913",27,1,77,17,15132142,15136336,4194
"6010",27,1,26,18,15143701,15155738,12037
"628",27,2,21,19,15164148,15172880,8732
"6410",27,1,14,20,15179999,15182857,2858
"679",27,3,85,21,15198558,15203921,5363
"689",27,1,56,22,15211168,15213555,2387
"7810",27,2,18,23,15352744,15358414,5670
"808",27,1,23,24,15364097,15366082,1985
"8213",27,1,68,25,15373311,15382627,9316
"8412",27,3,55,26,15395100,15398099,2999
"869",27,1,50,27,15405428,15408476,3048
"907",27,1,44,28,15429570,15434785,5215
"9211",27,3,43,29,15440494,15442451,1957
"949",27,3,88,30,15448946,15454644,5698
"969",27,3,7,31,15468798,15474876,6078
"989",27,1,32,32,15480391,15494844,14453
"10213",27,3,70,33,15521332,15531122,9790
"10412",27,2,81,34,15540770,15546060,5290
"10512",27,2,30,35,15550373,15559353,8980
"1079",27,2,72,36,15625737,15635277,9540
"1094",27,2,12,37,15648301,15658438,10137
"11114",27,3,13,38,15663243,15665870,2627
"11310",27,3,76,39,15670875,15677077,6202
"11413",27,2,48,40,15682907,15685934,3027
"11611",27,3,49,41,15694099,15697502,3403
